INTERVAL_END,x_1098__1056_,x_1058__1059_,x_1057__1056_,x_1017__1007_,x_1115__1015_,x_1015__1115_,x_1103__1061_,x_1135__1231_,x_1260__1261_
01/07/2016 12:00:00 AM,98.99,70.225,56.7,177,53.37,42.74,61.5625,21.9125,389.165
01/07/2016 01:00:00 AM,105.05,75.5675,54.64,180.443333333333,53.3175,44.0433333333333,62,23.085,351.165
01/07/2016 02:00:00 AM,94.835,67.6866666666667,53.5825,178.02,53.365,41.91,NaN,25.5,416.75
01/07/2016 03:00:00 AM,106.335,70.61,53.9,174.5825,51.7475,40.9075,NaN,20.78,339
01/07/2016 04:00:00 AM,100.11,69.6125,54.5775,175.055,50.025,40.96,61.475,22.1025,350.52
01/07/2016 05:00:00 AM,103.7875,77.6125,66.1925,178.2125,48.345,40.45,65.665,22.36,422.45
01/07/2016 06:00:00 AM,115.1375,90.5425,60.0875,180.615,48.805,40.835,86.9025,24.995,410.5075
01/07/2016 07:00:00 AM,141.3975,88.215,60.985,178.405,47.7825,41.265,79.21,26.09,393.465
01/07/2016 08:00:00 AM,172.2625,91.5725,64.6425,179.2,47.795,41.1525,62.84,62.9025,370.8425
01/07/2016 09:00:00 AM,184.7125,84.4,73.34,183.095,48.3325,41.075,69.935,30.06,386.01
01/07/2016 10:00:00 AM,294.56,108.545,92.7975,182.455,47.5625,42.78,97.3025,23.8225,377.705
01/07/2016 11:00:00 AM,269.7025,109.98,101.2125,181.1275,47.165,42.6175,140.5675,24.445,374.97
01/07/2016 12:00:00 PM,322.8825,118.6475,100.9025,182.9625,47.1425,41.7825,157.2175,25.4225,377.6425
01/07/2016 01:00:00 PM,465.7375,151.1825,94.7,180.605,47.0575,42.035,226.2375,24.0875,371.4975
01/07/2016 02:00:00 PM,381.49,118.7675,124.0975,181.2325,46.9675,53.4475,154.4975,24.175,378.9025
01/07/2016 03:00:00 PM,375.5875,300.8525,126.4275,181.245,47.97,65.73,152.4175,57.7025,387.0225
01/07/2016 04:00:00 PM,353.6575,312.2475,121.8925,181.915,47.95,47.1725,121.6975,32.5025,435.6975
01/07/2016 05:00:00 PM,206.4325,190.165,121.62,181.17,47.3325,47.0275,140.47,28.7525,840.2775
01/07/2016 06:00:00 PM,168.0925,99.665,95.245,181.5925,46.4575,48.055,122.8425,84.7625,799.6625
01/07/2016 07:00:00 PM,136.1975,105.115,66.085,180.5225,49.3225,42.51,67.8125,24.8025,385.063333333333
01/07/2016 08:00:00 PM,115.5,93.9025,63.3325,185.83,55.17,42.67,93.22,23.9725,360.1575
01/07/2016 09:00:00 PM,118.245,79.5725,77.0325,182.14,55.96,42.605,75.915,23.37,335.67
01/07/2016 10:00:00 PM,132.6775,98.5925,73.2325,178.5225,56.2975,41.8075,67.7675,25.0125,477.446666666667
01/07/2016 11:00:00 PM,117.4425,81.7975,65.0825,175.2425,55.4425,42.0375,65.87,22.7225,350.165
02/07/2016 12:00:00 AM,103.59,79.4275,64.6725,174.2,53.4875,42.995,60.325,23.38,374.915
02/07/2016 01:00:00 AM,107.2625,75.275,65.975,175.63,53.0175,42.3925,54.5,23.5975,NaN
02/07/2016 02:00:00 AM,97.2933333333333,73.105,58.57,178.876666666667,52.14,43.3325,50.25,22.06,NaN
02/07/2016 03:00:00 AM,98.6675,75.3833333333333,56.1533333333333,173.165,55.49,40.8975,59.565,22.2075,375.67
02/07/2016 04:00:00 AM,108.22,67.5875,61.5425,171.4225,47.135,41.775,52.33,22.2233333333333,347.335
02/07/2016 05:00:00 AM,102.4075,76.9625,59.4025,174.3975,45.8475,40.22,74.87,21.84,348.8125
02/07/2016 06:00:00 AM,118.6975,81.505,71.54,171.4475,45.8225,39.8725,63.995,22.1825,355.965
02/07/2016 07:00:00 AM,107.295,95.2125,74.525,181.2425,46.6225,40.25,59.0925,22.515,363.2025
02/07/2016 08:00:00 AM,126.92,116.12,65.6225,177.2025,45.9725,40.9325,65.53,22.7375,364.045
02/07/2016 09:00:00 AM,163.2525,105.7525,92.2075,179.25,46.9875,41.065,67.13,23.49,374.99
02/07/2016 10:00:00 AM,230.205,105.105,89.895,179.7875,47.675,42.1875,111.0375,23.3325,373.745
02/07/2016 11:00:00 AM,367.46,103.79,90.1475,179.1875,47.3225,42.6025,110.115,22.96,397.6875
02/07/2016 12:00:00 PM,318.5125,103.4925,109.075,180.3025,46.89,41.8475,81.165,23.9425,369.77
02/07/2016 01:00:00 PM,227.7025,103.1175,86.4875,177.5,46.3225,42.145,110.3575,24.4075,382.1775
02/07/2016 02:00:00 PM,229.83,99.5075,82.6925,176.5525,46.31,41.9525,117.315,23.4,374.266666666667
02/07/2016 03:00:00 PM,179.1375,95.8175,83.6225,180.9125,47.36,41.7525,107.885,23.85,850.265
02/07/2016 04:00:00 PM,142.6175,98.98,88.47,178.54,47.3125,40.935,100.6675,24.2075,360.8125
02/07/2016 05:00:00 PM,147.9975,96.245,96.1125,182.785,47.665,42.3275,101.35,24.6725,370.2725
02/07/2016 06:00:00 PM,126.7525,81.89,78.4925,180.7075,46.7125,41.125,78.865,25.1875,491.0525
02/07/2016 07:00:00 PM,133.56,101.875,66.4925,179.155,50.07,40.855,70.3975,24.8225,357.236666666667
02/07/2016 08:00:00 PM,107.2075,90.4875,58.42,179.125,54.57,42.935,75.725,23.665,353.6075
02/07/2016 09:00:00 PM,122.73,93.5825,64.6225,181.925,55.1625,42.195,66.66,24.1625,377.67
02/07/2016 10:00:00 PM,109.8075,87.7275,59.75,179.765,54.95,41.435,69.7,23.3625,532.576666666667
02/07/2016 11:00:00 PM,107.7275,83.9625,67.6975,179.92,55.445,41.555,70.6275,24.165,409.67
03/07/2016 12:00:00 AM,110.6875,77.275,86.22,176.66,53.04,42.39,71.5533333333333,24.395,NaN
03/07/2016 01:00:00 AM,106.72,74.5425,64.6766666666667,178.5,54.0325,41.2375,59.29,24.21,NaN
03/07/2016 02:00:00 AM,99.8575,71.065,63.3666666666667,180.585,55.96,40.7,68.33,24.185,NaN
03/07/2016 03:00:00 AM,114.395,64.8175,52.6525,179,50.6666666666667,38.9233333333333,NaN,23.5766666666667,NaN
03/07/2016 04:00:00 AM,95.865,71.895,51.3333333333333,176.223333333333,45.7375,40.01,57,23.5,NaN
03/07/2016 05:00:00 AM,101.9275,78.06,67.1725,175.205,45.995,41.5425,60.6833333333333,23.555,NaN
03/07/2016 06:00:00 AM,107.485,81.1725,60.205,174.555,45.7325,40.0925,56.0833333333333,22.6625,1301.75
03/07/2016 07:00:00 AM,113.2525,70.8575,80.66,175.335,46.0825,40.06,66.29,23.175,345.12
03/07/2016 08:00:00 AM,107.835,88.975,59.685,178.6875,46.79,40.9275,82.6625,23.43,353.433333333333
03/07/2016 09:00:00 AM,111.755,103.5275,67.675,177.925,47.6475,40.925,97.91,23.285,378.1825
03/07/2016 10:00:00 AM,125.425,112.1025,67.9625,177.835,46.99,41.62,90.5975,23.1,375.57
03/07/2016 11:00:00 AM,172.935,100.09,72.5175,181.685,46.28,42.5375,75.69,24.0075,379.3825
03/07/2016 12:00:00 PM,194.715,94.8075,73.005,179.345,46.845,41.9825,67.97,23.1775,368.1475
03/07/2016 01:00:00 PM,136.355,94.64,73.8625,179.6975,46.305,41.4825,66.4875,24.1025,376.4175
03/07/2016 02:00:00 PM,152.5675,92.745,79.9825,180.31,47.6275,42.1175,65.4,23.04,405.1575
03/07/2016 03:00:00 PM,139.9025,96.9025,78.5275,180.895,47.865,41.7875,73.59,23.705,408.105
03/07/2016 04:00:00 PM,135.9275,94.755,81.085,181.715,48.4075,41.4875,68.6,23.89,378.6975
03/07/2016 05:00:00 PM,125.1175,91.4775,82.605,185.9725,48.3225,42.175,102.735,24.575,458.825
03/07/2016 06:00:00 PM,133.9875,92.7075,68.19,186.8525,47.6275,40.8225,88.6075,24.73,498.615
03/07/2016 07:00:00 PM,111.7175,91.2775,61.9425,180.405,46.63,41.1,81.8525,24.25,366.04
03/07/2016 08:00:00 PM,113.4175,86.3725,60.0325,182.95,46.02,40.925,105.85,24.0275,351.845
03/07/2016 09:00:00 PM,106.175,76.325,61.385,198.4875,46.355,40.7825,87.6825,23.9425,365.335
03/07/2016 10:00:00 PM,110.2225,77.01,79.8533333333333,197.2025,47.2025,41.015,72.25,23.275,442.33
03/07/2016 11:00:00 PM,113.6475,68.5475,59.0433333333333,197.8225,46.095,41.3675,51.67,22.1275,NaN
04/07/2016 12:00:00 AM,102,75.9825,62.9166666666667,191.08,48.29,42.9966666666667,70.75,23.9,NaN
04/07/2016 01:00:00 AM,97.47,69.425,54,196.685,43.86,36.0133333333333,NaN,25,NaN
04/07/2016 02:00:00 AM,126.67,NaN,57.195,175.193333333333,44.8566666666667,39.7375,NaN,NaN,389
04/07/2016 03:00:00 AM,91,69.065,59.4,170.17,45.53,40.0675,52.635,22.62,NaN
04/07/2016 04:00:00 AM,108.556666666667,78.875,53.5725,174.9625,45.6575,41.655,55.7666666666667,21.5833333333333,351.315
04/07/2016 05:00:00 AM,93.5425,71.7625,63.32,182.94,51.93,42.0525,76.09,22.6,453.5225
04/07/2016 06:00:00 AM,119.4725,85.9925,63.6075,189.5525,69.465,41.52,76.7025,25.43,577.19
04/07/2016 07:00:00 AM,147.065,85.2925,76.11,181.93,50.4575,41.425,68.655,30.9525,446.215
04/07/2016 08:00:00 AM,163.945,97.295,69.27,180.27,47.65,41.63,64.9025,47.3375,398.6125
04/07/2016 09:00:00 AM,157.88,90.505,57.8,183.6225,47.8325,41.0875,65.9575,23.6625,380.9325
04/07/2016 10:00:00 AM,149.975,97.5325,85.6075,180.83,47.48,41.4525,98.3625,23.5025,387.0175
04/07/2016 11:00:00 AM,164.985,106.1925,75.5875,183.0875,47.4675,42.2075,108.58,22.985,390.9
04/07/2016 12:00:00 PM,170.9,102.5,89.385,184.1625,49.445,42.0225,127.94,23.965,365.5475
04/07/2016 01:00:00 PM,150.525,100.3375,90.6525,179.505,47.14,41.365,130.295,23.27,378.5575
04/07/2016 02:00:00 PM,161.0325,91.3325,102.125,180.2525,46.665,41.645,103.915,23.1675,688.13
04/07/2016 03:00:00 PM,353.385,194.575,118.0425,180.595,47.5575,42.9625,144.925,22.9725,367.1175
04/07/2016 04:00:00 PM,330.0775,288.615,113.945,181.255,47.73,54.8725,180.4525,25.06,496.2625
04/07/2016 05:00:00 PM,216.6875,213.4925,117.575,181.1925,47.3325,54.5975,194.465,30.3625,616.03
04/07/2016 06:00:00 PM,154.4425,89.8725,112.61,178.86,46.6275,45.19,140.14,112.51,429.32
04/07/2016 07:00:00 PM,125.3075,98.055,65.0575,176.5225,47.75,41.9325,91.7675,23.335,355.6125
04/07/2016 08:00:00 PM,123.6725,82.2975,60.675,177.9225,54.115,42.6025,96.8625,22.93,347.45
04/07/2016 09:00:00 PM,124.0725,81.005,60.245,182.675,55.3275,41.955,83.85,24.7,412.426666666667
04/07/2016 10:00:00 PM,118.13,73.58,72.42,190.7025,55.2825,42.0475,69.225,23.3675,420.25
04/07/2016 11:00:00 PM,101.93,73.475,62.6,176.023333333333,54.5375,41.925,74.5,24.3275,434.33
05/07/2016 12:00:00 AM,98.04,64.7966666666667,65.335,174.453333333333,53.705,40.775,NaN,25,NaN
05/07/2016 01:00:00 AM,91.33,65.71,60.75,183.25,51.6266666666667,41.3666666666667,72.33,NaN,NaN
05/07/2016 02:00:00 AM,97.765,67.965,51.28,178.216666666667,55.0825,39.3125,NaN,NaN,NaN
05/07/2016 03:00:00 AM,90.17,69.1666666666667,55.21,177.5575,51.59,39.4175,55.5,22.29,359.933333333333
05/07/2016 04:00:00 AM,132.52,69.39,55.1425,173.0825,49.0375,40.4,58.49,22.455,345.8525
05/07/2016 05:00:00 AM,108.3175,66.1625,58.91,181.985,48.805,40.325,83.62,22.6575,490.45
05/07/2016 06:00:00 AM,117.1425,86.6825,75.225,184.645,49.3225,40.62,94.435,28.4225,742.49
05/07/2016 07:00:00 AM,146.7525,94.285,91.9375,180.9025,53.0125,40.965,75.2475,58.4525,819.8875
05/07/2016 08:00:00 AM,179.41,90.9975,104.2525,185.635,51.0825,41.8875,78.8775,51.375,1215.3425
05/07/2016 09:00:00 AM,189.7425,110.7925,72.3475,192.56,52.5725,44.135,69.9125,32.05,1063.0675
05/07/2016 10:00:00 AM,174.3625,108.9475,90.1675,189.345,50.0825,43.425,82.49,25.565,687.29
05/07/2016 11:00:00 AM,188.6175,106.6675,88.1425,187.095,48.5825,42.465,91.7275,25.01,547.0225
05/07/2016 12:00:00 PM,211.715,107.515,87.085,184.2175,47.725,41.87,98.515,24.82,393.855
05/07/2016 01:00:00 PM,194.415,102.9525,89.1425,181.06,47.4525,41.465,87.8275,23.6625,385.6775
05/07/2016 02:00:00 PM,199.47,98.235,114.31,181.435,48.0425,42.0975,78.015,23.785,399.1425
05/07/2016 03:00:00 PM,204.8925,139.3325,114.755,178.915,46.9625,43.26,133.185,23.6325,378.9525
05/07/2016 04:00:00 PM,144.59,167.715,110.3075,179.31,46.96,52.8125,121.66,24.1875,383.9425
05/07/2016 05:00:00 PM,164.11,85.2475,113.085,181.78,46.7025,45.32,206.775,74.9675,372.4725
05/07/2016 06:00:00 PM,147.66,93.2625,99.0875,183.0325,46.52,41.405,155.945,26.53,361.695
05/07/2016 07:00:00 PM,124.695,101.8725,71.005,188.825,50.2875,42.1875,79.2025,23.5425,356.053333333333
05/07/2016 08:00:00 PM,109.96,91.54,64.685,199.7525,53.5725,42.4,68.2875,24.1575,354.335
05/07/2016 09:00:00 PM,103.315,87.5275,62.955,207.24,54.06,42.1025,77.6725,24.5775,386
05/07/2016 10:00:00 PM,106.4225,75.9825,84.6825,206.165,55.88,41.6175,65.875,24.485,NaN
05/07/2016 11:00:00 PM,101.5525,75.7125,68.665,211.656666666667,54.6925,41.59,62.3466666666667,23.6225,481.165
06/07/2016 12:00:00 AM,95.425,65.1025,57.895,214.2075,51.5125,43.17,50,23.665,420.67
06/07/2016 01:00:00 AM,91.77,68.5866666666667,73.75,170.11,43.24,40.3,NaN,21.4,NaN
06/07/2016 02:00:00 AM,98.17,70.75,53.42,172.083333333333,45.7375,41.2033333333333,64,22.555,NaN
06/07/2016 03:00:00 AM,94,68.1875,51.4075,172.3125,46.93,39.04,46.67,23.625,355.5
06/07/2016 04:00:00 AM,96.0475,73.5675,55.6725,176.21,45.275,39.29,56.45,21.6875,354.283333333333
06/07/2016 05:00:00 AM,88.46,90.9775,68.8925,182.88,51.585,40.9075,72.425,21.805,530.97
06/07/2016 06:00:00 AM,110.3875,90.8325,72.7725,185.5475,54.5775,40.95,96.1075,24.7025,990.31
06/07/2016 07:00:00 AM,143.74,95.9475,78.175,181.6975,52.615,41.1625,71.0825,28.48,769.075
06/07/2016 08:00:00 AM,165.4225,96.425,78.0175,182.55,49.625,41.2,80.3525,44.005,671.4975
06/07/2016 09:00:00 AM,157.9875,104.2,61.9025,183.2825,48.795,42.0675,72.085,49.5775,388.815
06/07/2016 10:00:00 AM,160.0875,108.325,91.3375,182.145,47.275,42.1975,103.955,23.4825,374.6675
06/07/2016 11:00:00 AM,158.42,100.595,101.7325,183.1175,47.335,41.3625,141.185,23.53,390.7675
06/07/2016 12:00:00 PM,162.2925,96.3475,87.44,181.33,47.8575,41.7175,138.1475,23.51,369.395
06/07/2016 01:00:00 PM,204.16,108.67,89.0275,181.2275,47.35,41.52,117.515,23.72,371.9925
06/07/2016 02:00:00 PM,179.125,108.2175,106.6525,181.225,47.0625,42.25,240.8025,23.925,369.2775
06/07/2016 03:00:00 PM,380.4275,258.1175,114.4875,180.9475,48.2025,50.385,188.29,24.4725,379.045
06/07/2016 04:00:00 PM,338.9975,345.6825,116.3675,180.8075,48.41,44.6175,149.72,24.31,408.63
06/07/2016 05:00:00 PM,185.89,475.745,118.495,182.6275,47.885,43.725,175.5775,30.0175,928.595
06/07/2016 06:00:00 PM,230.7225,337.045,110.915,181.545,47.1375,58.835,160.7625,25.73,647.2125
06/07/2016 07:00:00 PM,148.1075,111.1125,75.9575,179.245,49.655,53.835,96.185,24.695,358.566666666667
06/07/2016 08:00:00 PM,135.985,108.73,65.9075,201.7475,55.5975,42.495,142.1175,25.345,394.67
06/07/2016 09:00:00 PM,106.2525,93.295,66.05,206.2425,56.0325,41.49,102.695,25.5025,494.523333333333
06/07/2016 10:00:00 PM,104.36,75.91,63.4175,202.805,53.0125,42.2525,83.4525,24.915,434.67
06/07/2016 11:00:00 PM,102.9075,77.6775,86.9575,188.8625,56.0725,42.265,74.9975,24.08,402.585
07/07/2016 12:00:00 AM,96.0325,78.0675,79.43,167.885,52.75,43.27,65.165,24.0625,369
07/07/2016 01:00:00 AM,96.0133333333333,75.1825,48.2,173.51,NaN,NaN,NaN,NaN,NaN
07/07/2016 02:00:00 AM,86.385,65.5333333333333,56.5766666666667,173.973333333333,NaN,NaN,NaN,29.67,NaN
07/07/2016 03:00:00 AM,90.67,71.1933333333333,47.825,176.9125,NaN,NaN,NaN,20.2,NaN
07/07/2016 04:00:00 AM,100.625,76.1066666666667,54.6575,171.435,44.855,41.71,52.82,21.775,348.36
07/07/2016 05:00:00 AM,93.2825,75.33,62.13,178.8,49.2875,39.6975,71.7475,21.8225,463.865
07/07/2016 06:00:00 AM,117.2125,93.0825,58.9325,180.2825,49.43,40.8525,106.645,25.875,539.0425
07/07/2016 07:00:00 AM,136.2025,92.2275,75.7225,178.5075,48.925,40.9675,83.9975,33.0125,381.53
07/07/2016 08:00:00 AM,170.835,104.995,63.5525,182.18,48.445,41.975,74.5025,53.65,382.49
07/07/2016 09:00:00 AM,165.4325,93.7425,64.5325,180.4125,48.465,41.9525,67.4,27.4025,378.7775
07/07/2016 10:00:00 AM,168.4525,109.61,85.79,182.69,48.205,42.4,91.13,24.105,376.3225
07/07/2016 11:00:00 AM,187.52,105,106.8075,180.9575,47.685,42.6425,110.635,24.0025,373.1025
07/07/2016 12:00:00 PM,260.485,104.77,89.265,181.1075,47.065,42.1925,138.9675,24.2225,388.2525
07/07/2016 01:00:00 PM,241.22,126.525,109.7525,179.725,47.4925,42.23,179.6175,24.4075,374.32
07/07/2016 02:00:00 PM,215.855,109.2275,113.7375,179.13,46.765,42.76,136.2625,23.585,371.875
07/07/2016 03:00:00 PM,388.3675,224.71,116.425,180.895,47.49,43.95,166.5125,24.08,376.215
07/07/2016 04:00:00 PM,349.7825,322,119.5875,180.8875,47.9775,54.115,121.305,25.5275,396.81
07/07/2016 05:00:00 PM,290.195,281.925,112.88,183.94,47.675,47.02,142.65,27.46,770.1675
07/07/2016 06:00:00 PM,294.69,137.8575,104.7675,182.9125,46.3275,63.6925,140.3375,25.2125,562.0625
07/07/2016 07:00:00 PM,187.17,100.775,76.6275,180.5525,49.11,42.3575,110.985,24.29,364.0225
07/07/2016 08:00:00 PM,112.5625,112.07,62.1475,194.855,54.6275,43.325,250.655,23.1675,360.195
07/07/2016 09:00:00 PM,107.9825,101.7,66.5,217.245,56.875,43.38,270.0075,24.3,434.65
07/07/2016 10:00:00 PM,103.025,89.9175,62.2075,213.3075,53.1125,42.3625,80.4175,22.9025,434.22
07/07/2016 11:00:00 PM,101.195,71.5575,82.99,197.335,55.425,41.9875,65.5125,25.125,431
08/07/2016 12:00:00 AM,98.6375,74.6975,72.2233333333333,174.843333333333,55.4325,41.1125,72,23,571
08/07/2016 01:00:00 AM,90.4975,71.8975,53.835,185.915,53.61,41.2,NaN,25,NaN
08/07/2016 02:00:00 AM,90.0266666666667,70.9825,56.5,176.253333333333,53.495,39.3425,NaN,20.75,NaN
08/07/2016 03:00:00 AM,93,80.8333333333333,54.3333333333333,176.5925,51.4175,41.15,NaN,24.25,NaN
08/07/2016 04:00:00 AM,100.836666666667,78.6125,53.8825,173.3825,48.9225,42.47,55.5466666666667,22.345,345.185
08/07/2016 05:00:00 AM,96.865,68.26,71.105,179.0275,47.9925,40.45,67.8525,21.7475,731.7575
08/07/2016 06:00:00 AM,115.38,91.73,65.98,181.27,48.2975,40.99,83.86,24.3275,1024.79
08/07/2016 07:00:00 AM,151.475,90.99,67.225,180.1975,48.2825,41.02,75.9975,26.565,516.555
08/07/2016 08:00:00 AM,164.9775,101.7425,66.015,183.9075,48.3175,41.4125,65.765,34.3125,412.09
08/07/2016 09:00:00 AM,164.2725,91.42,69.2225,184.375,47.8475,41.6125,74.325,23.8425,370.555
08/07/2016 10:00:00 AM,157.85,98.3325,94.0725,184.5725,47.6275,41.7825,100.345,23.36,383.305
08/07/2016 11:00:00 AM,184.7225,105.655,82.175,183.3925,47.65,42.6,122.6725,23.555,379.535
08/07/2016 12:00:00 PM,225.56,140.2,86.4825,182.7575,47.32,42.1,208.755,23.925,390.24
08/07/2016 01:00:00 PM,318.685,125.1875,91.8725,180.7975,47.04,42.55,245.645,76.615,362.6625
08/07/2016 02:00:00 PM,411.4025,104.0175,106.9275,182.56,47.38,51.0375,194.15,23.745,582.8225
08/07/2016 03:00:00 PM,389.9275,305.575,117.4075,182.07,47.7775,63.635,211.045,26.5725,381.12
08/07/2016 04:00:00 PM,355.3675,320.495,116.4375,185.5425,48.0725,51.6225,146.5475,24.9575,657.125
08/07/2016 05:00:00 PM,188.015,257.0325,116.1075,183.59,48.5575,58.17,180.5225,33.07,1094.11
08/07/2016 06:00:00 PM,148.6625,94.0825,98.945,183.22,47.905,63.7675,198.93,100.3475,778.1275
08/07/2016 07:00:00 PM,145.62,103.3125,67.8525,180.65,47.305,41.835,84.3725,44.7775,364.896666666667
08/07/2016 08:00:00 PM,124.2725,102.8325,62.6,183.5,64.785,44.0975,80.085,24.3675,360.31
08/07/2016 09:00:00 PM,109.79,93.455,61.545,182.1325,67.3375,48.595,83.6625,24.2175,350.46
08/07/2016 10:00:00 PM,109.9475,105.785,60.0775,182.895,65.195,48.4375,70.12,24.1825,340
08/07/2016 11:00:00 PM,102.78,76.82,64.59,184.883333333333,63.6825,47.635,73.985,24.13,353.33
09/07/2016 12:00:00 AM,99.0875,74.5325,66.95,182.25,66.4033333333333,47.1525,54.6675,24.1375,386.33
09/07/2016 01:00:00 AM,99.255,70.21,72.55,NaN,60.585,49.1875,52.45,24,362
09/07/2016 02:00:00 AM,100.6525,75.67,54.6425,179.61,61.0875,46.8375,56.75,22.76,NaN
09/07/2016 03:00:00 AM,96.8066666666667,69.4,54.36,179.515,59.7675,43.6325,48,22.73,376.21
09/07/2016 04:00:00 AM,93.425,73.0425,51.6175,169.45,47.6875,38.105,57.8066666666667,22.6733333333333,NaN
09/07/2016 05:00:00 AM,97.3725,82.2075,61.4425,176.0475,46.0525,39.4175,64.19,22.09,351.7
09/07/2016 06:00:00 AM,102.9025,89.215,64.85,178.925,46.0325,40.52,72.02,22.435,346.243333333333
09/07/2016 07:00:00 AM,108.6525,95.5925,64.295,177.495,46.7825,40.1325,73.975,22.635,363.7675
09/07/2016 08:00:00 AM,142.62,103.31,65.575,178.7875,49.625,41.275,62.9075,23.0175,370.4625
09/07/2016 09:00:00 AM,139.19,94.5375,77.1675,182.695,55.0525,42.6375,67.8575,24.4875,394.19
09/07/2016 10:00:00 AM,230.34,102.195,81.495,182.055,55.285,47.9975,99.0475,23.3625,386.5925
09/07/2016 11:00:00 AM,262.78,111.01,81.8725,194.4525,116.0125,89.03,129.92,23.7175,411.12
09/07/2016 12:00:00 PM,196.9575,97.0325,89.9325,195.7375,60.7425,75.8975,83.63,23.43,399.475
09/07/2016 01:00:00 PM,172.3025,101.815,89.2125,181.31,46.3375,41.955,171.255,23.7825,383.0475
09/07/2016 02:00:00 PM,155.55,101.695,87.2075,180.7225,46.535,41.7475,126.7875,24.4675,478.4025
09/07/2016 03:00:00 PM,151.9875,94.1825,92.125,181.2175,47.005,42.055,124.015,24.085,356.255
09/07/2016 04:00:00 PM,142.7625,113.0725,81.9725,184.1025,48.08,42.485,162.8975,24.4,370.8225
09/07/2016 05:00:00 PM,129.695,103.23,96.1125,186.6175,50.995,41.8825,142.7925,36.5575,667.3225
09/07/2016 06:00:00 PM,122.0025,92.565,80.59,187.545,48.6825,41.8275,82.7775,27.1525,875.8675
09/07/2016 07:00:00 PM,121.25,91.3775,59.69,179.9025,47.375,42.7375,91.1775,30.675,378.6625
09/07/2016 08:00:00 PM,118.905,98.3325,60.585,183.5725,67.315,48.9875,74.3325,23.95,359.3
09/07/2016 09:00:00 PM,122.685,87.8925,68.31,180.035,72.085,53.425,68.6,23.8925,354.516666666667
09/07/2016 10:00:00 PM,106.45,87.515,65.9125,185.28,71.265,55.04,65.535,23.0525,355.83
09/07/2016 11:00:00 PM,106.7425,75.7025,70.51,181.663333333333,68.8275,55.505,69.225,24.155,346.5
10/07/2016 12:00:00 AM,101.5875,77.07,65.1075,176.016666666667,69.2375,55.1125,44.4,24.08,568.33
10/07/2016 01:00:00 AM,99.1125,70.0575,72.47,193.67,68.145,55.89,58.87,23.2475,NaN
10/07/2016 02:00:00 AM,92.35,71.0075,51.3325,170.8,65.8975,52.8233333333333,45.25,21.7333333333333,NaN
10/07/2016 03:00:00 AM,92.1775,66.4175,55.515,178.225,64.5933333333333,42.6275,50.1666666666667,22.6,NaN
10/07/2016 04:00:00 AM,95.0666666666667,66.43,51.1825,181.935,47.0625,41.025,56.1933333333333,22.3866666666667,NaN
10/07/2016 05:00:00 AM,96.84,71.72,64.8775,175.1675,45.1075,40.3566666666667,56.08,21.5,NaN
10/07/2016 06:00:00 AM,104.0075,82.875,53.6225,177.215,45.885,39.5925,71.2233333333333,22.9925,346.5
10/07/2016 07:00:00 AM,108.1625,80.61,70.7825,176.885,46.415,39.6875,83.2766666666667,22.2075,351.3225
10/07/2016 08:00:00 AM,114.165,88.82,63.4775,177.82,46.9675,41.4575,67.4875,22.02,357.2925
10/07/2016 09:00:00 AM,137.875,96.4925,66.7075,179.8125,46.9475,41.8875,82.11,23.1725,387.6925
10/07/2016 10:00:00 AM,127.5625,92.4625,74.18,181.535,46.7825,41.8525,115.8925,23.9375,544.39
10/07/2016 11:00:00 AM,153.1125,97.8875,78.2525,180.6675,47.06,41.9175,85.92,23.9125,526.615
10/07/2016 12:00:00 PM,209.415,101.64,82.5275,182.78,47.1875,41.3125,83.0975,24.2175,388.76
10/07/2016 01:00:00 PM,124.0825,90.6225,75.0925,184.1925,47.52,41.385,78.33,23.2325,370.94
10/07/2016 02:00:00 PM,121.4975,95.92,75.7725,185.9425,47.3925,41.6025,69.5875,23.1175,377.8
10/07/2016 03:00:00 PM,137.4925,97.7675,91.875,186.735,49.1525,42.35,70.57,23.7975,356.3675
10/07/2016 04:00:00 PM,138.455,101.4125,97.0325,188.51,49.965,42.03,78.205,23.9225,410.7525
10/07/2016 05:00:00 PM,130.295,89.2025,86.895,189.6225,49.42,41.8625,110.3975,24.07,596.6875
10/07/2016 06:00:00 PM,108.535,93.825,80.2375,184.2425,47.58,41.6,92.2725,23.775,406.34
10/07/2016 07:00:00 PM,107.44,97.435,61.99,179.875,46.8475,41.1625,76.0725,23.465,356.7775
10/07/2016 08:00:00 PM,118.6825,101.2925,64.28,182.06,46.9575,40.775,146.78,23.825,344.483333333333
10/07/2016 09:00:00 PM,109.925,80.0275,69.6575,180.53,45.8225,40.8275,74.5575,23.0575,353.2
10/07/2016 10:00:00 PM,101.1125,75.5025,68.25,188.6125,47.1825,40.89,84,24.2275,364
10/07/2016 11:00:00 PM,97.365,76.7425,71.8,175.056666666667,46.585,40.2725,66.8325,24.8,334
11/07/2016 12:00:00 AM,97.705,71.7825,66.0566666666667,170.33,47.2175,39.765,NaN,25.2,NaN
11/07/2016 01:00:00 AM,NaN,76.2,NaN,198.67,46.5333333333333,35.7766666666667,NaN,24,NaN
11/07/2016 02:00:00 AM,93.835,69.395,71.335,185.876666666667,44.6433333333333,37.1666666666667,NaN,24,NaN
